0.000000000000000000e+00 1.218279249527062680e+00 5.571466441515987356e+00 5.571466441515987356e+00 2.676788239131106639e+00 2.676788239131106639e+00 3.801786899156363031e+00 3.801786899156363031e+00 3.801786899156363031e+00 3.801786899156363031e+00 1.772096063345887318e+00 1.772096063345887318e+00 -8.305047233224918113e-01 -1.493351417288518279e+00 -1.493351417288518279e+00 -1.493351417288518279e+00 7.306183980653072618e-01 -1.828513836565096806e+00 -9.308120846171162865e-01 -3.153023013099721883e+00 -4.132035255993155687e+00 -8.314775875713797504e+00
0.000000000000000000e+00 1.040706272823477496e+00 1.040706272823477496e+00 2.085946991583239818e+00 1.918893065551224852e+00 1.918893065551224852e+00 1.918893065551224852e+00 4.262422115664506350e+00 4.262422115664506350e+00 4.283464631564106284e+00 3.717331775462551224e+00 9.958171337652417243e-01 1.766433130219531078e+00 -3.506103924981614495e-01 -5.319727503964961635e-01 2.740850816493500375e+00 2.740850816493500375e+00 -1.650746326931307406e+00 -2.596398257166338652e+00 1.200021373317199158e+00 -5.289986025938702596e+00 -5.266766667922768264e+00
0.000000000000000000e+00 1.131191784644469900e+00 3.001380519178872497e+00 3.001380519178872497e+00 2.084247782013689321e+00 2.084247782013689321e+00 3.281324863288887173e+00 3.308060404714910252e+00 2.806005761672372589e+00 2.806005761672372589e+00 3.071680400256671106e+00 3.236131829555588091e+00 1.612375693030715651e-01 -3.013817369823785786e-01 -3.013817369823785786e-01 1.440704299087664397e+00 2.005392561027383447e-01 1.175271337354895529e+00 -3.697585439035489419e+00 -3.697585439035489419e+00 -4.522700978146362516e+00 -7.822651456126838099e+00
0.000000000000000000e+00 1.029602126536274698e+00 1.029602126536274698e+00 1.585285408722501899e+00 1.585285408722501899e+00 2.676978177230322942e+00 2.676978177230322942e+00 2.676978177230322942e+00 2.676978177230322942e+00 5.188737952042168367e+00 1.648401416649675655e+00 3.813761707464900841e+00 -6.544624891284960277e-01 -1.014025603810713605e+00 -1.014025603810713605e+00 -3.371903923213662724e-01 -3.371903923213662724e-01 1.351394077559441964e+00 -2.637555715367875031e+00 -3.532251438060512339e+00 -4.568079905073318514e+00 -8.529991658923030684e+00
0.000000000000000000e+00 6.734270623955359580e-01 6.734270623955359580e-01 6.734270623955359580e-01 7.395042420814242901e-01 7.395042420814242901e-01 3.854868785590927605e+00 3.854868785590927605e+00 4.274999830140219892e+00 2.582378514103374822e+00 2.490359553782436119e+00 2.212658827738327449e-01 7.942551494378937704e-01 -8.219729374217106255e-01 -8.219729374217106255e-01 -8.219729374217106255e-01 -8.219729374217106255e-01 -2.247003371569804120e+00 -2.325341420874919240e+00 -2.325341420874919240e+00 -4.387988683973401471e+00 -7.123917849041253803e+00
0.000000000000000000e+00 7.543003538894296200e-01 7.543003538894296200e-01 3.988586958442232433e+00 2.701238057622811439e+00 2.695186560800188591e+00 2.695186560800188591e+00 2.695186560800188591e+00 1.429123893399186329e+00 1.429123893399186329e+00 2.535872356124044380e+00 1.805230322358547301e+00 -1.242935638141310153e-02 -7.574246824538427569e-02 -4.393552132578605329e-01 -4.393552132578605329e-01 -4.393552132578605329e-01 -9.553538920932760359e-01 -2.892861240788501043e+00 -2.892861240788501043e+00 -3.692719339826364244e+00 -7.760413497479373923e+00
0.000000000000000000e+00 1.733088614471136379e+00 2.687748907931871933e+00 2.687748907931871933e+00 5.257505151970476298e+00 2.651260018104390603e+00 1.990828515031600743e+00 4.077156044340815910e+00 4.077156044340815910e+00 1.652236708962800282e+00 1.652236708962800282e+00 1.023959977292321799e+00 6.849212831364306364e-01 -2.789168922959195385e-01 -2.789168922959195385e-01 -2.789168922959195385e-01 -1.445622402760706526e+00 -1.445622402760706526e+00 -2.470526478337096155e+00 -3.545754898450817816e+00 -4.557963324721247211e+00 -8.062104824134410208e+00
0.000000000000000000e+00 1.425887488556446536e+00 2.623141563699714851e+00 2.623141563699714851e+00 3.360692540969258069e+00 1.429590674605305090e+00 1.429590674605305090e+00 1.429590674605305090e+00 2.152938695838433780e+00 1.984533810249446528e+00 1.984533810249446528e+00 6.230986501478306128e-01 -7.526369021128829218e-01 -7.526369021128829218e-01 -8.043558565858915932e-01 3.881231974209077284e-01 3.881231974209077284e-01 -6.408332386199665498e-01 -2.526634114752799753e+00 -2.526634114752799753e+00 -3.974437252856596103e+00 -8.306373393300059860e+00
0.000000000000000000e+00 1.294392605387792550e+00 1.330135776117026936e+00 1.330135776117026936e+00 1.330135776117026936e+00 7.907628263003700475e+00 2.671060233734056766e+00 3.138886203707274447e+00 3.138886203707274447e+00 1.881086387705455332e+00 1.881086387705455332e+00 6.413175926852296982e-01 1.705626828836083464e-01 -1.549318761581260473e+00 -1.549318761581260473e+00 -4.227149980042291810e-01 -4.227149980042291810e-01 -1.394099015855758461e+00 -3.197730819024937610e+00 -3.197730819024937610e+00 -4.450101404843490371e+00 -5.987888338672370914e+00
0.000000000000000000e+00 1.465672547451402075e+00 1.475309170479266685e+00 1.475309170479266685e+00 1.475309170479266685e+00 1.475309170479266685e+00 1.398316942874851865e+00 1.398316942874851865e+00 2.760478627088754688e+00 1.290750164177163040e+00 1.290750164177163040e+00 2.776988267231162766e+00 1.681660637304099870e-01 -7.398887202869728341e-01 -7.398887202869728341e-01 -5.396291649566467008e-01 -5.396291649566467008e-01 6.623852722586552888e-01 -2.755484705560092173e+00 -2.755484705560092173e+00 -5.198603413062991230e+00 -7.950021276120452285e+00
0.000000000000000000e+00 2.011741488706610514e+00 2.011741488706610514e+00 3.073955079490322095e+00 2.008831861967591337e+00 2.008831861967591337e+00 8.779538631865766440e-01 8.779538631865766440e-01 8.779538631865766440e-01 3.352538088793236781e+00 3.352538088793236781e+00 2.318324026075072819e+00 -8.003384056242247580e-01 -8.003384056242247580e-01 -1.453813037656382923e+00 -1.453813037656382923e+00 -1.453813037656382923e+00 -1.453813037656382923e+00 -3.194875143574287257e+00 -3.194875143574287257e+00 -3.834207491992934980e+00 -6.022963772959265327e+00
0.000000000000000000e+00 1.077846526144448092e+00 1.077846526144448092e+00 3.285527356334752458e+00 1.241108147304194276e+00 1.241108147304194276e+00 1.826663377187650594e+00 5.380299541956218512e+00 5.380299541956218512e+00 5.380299541956218512e+00 2.474824882097526046e+00 2.410039211273426130e+00 5.046244407573172719e-01 -6.691301808498862913e-01 -6.691301808498862913e-01 -5.862202457556657809e-01 -5.494753569530738124e-01 -5.494753569530738124e-01 -3.364283975822199846e+00 -3.364283975822199846e+00 -5.202280719155051081e+00 -8.152252375321120681e+00
0.000000000000000000e+00 1.383532357016028502e+00 1.207652569539179988e+00 1.207652569539179988e+00 4.128304465228601394e+00 4.128304465228601394e+00 3.378348735174076189e+00 5.762957946498940665e+00 2.051441817636874276e+00 2.051441817636874276e+00 1.213348259654302597e+00 1.213348259654302597e+00 -8.994159387707418851e-01 -8.994159387707418851e-01 -1.770099985953607069e+00 -1.770099985953607069e+00 -1.770099985953607069e+00 -1.111618206340049264e+00 -5.133388622689479597e+00 -5.133388622689479597e+00 -5.492453109126222976e+00 -7.821805127225475829e+00
